studio_id,studio_name,origin_country,movie_id,title,title list
18973.0,01 Distribution,IT,565179,The First King,The First King
18973.0,01 Distribution,IT,565179,The First King,The First King
124254.0,101 Studios,US,418879,The Current War,
25.0,20th Century Fox,US,29912,The Robe,
25.0,20th Century Fox,US,9361,The Last of the Mohicans,
25.0,20th Century Fox,US,43332,Demetrius and the Gladiators,
25.0,20th Century Fox,US,642,Butch Cassidy and the Sundance Kid,
25.0,20th Century Fox,US,62204,Quest for Fire,
25.0,20th Century Fox,US,118908,Centennial Summer,
25.0,20th Century Fox,US,20539,The Crucible,
25.0,20th Century Fox,US,9044,Tristan & Isolde,
25.0,20th Century Fox,US,65590,The Barbarian and the Geisha,
25.0,20th Century Fox,US,72976,Lincoln,
25.0,20th Century Fox,US,42567,David and Bathsheba,
25.0,20th Century Fox,US,44398,The Black Rose,
25.0,20th Century Fox,US,13495,Alatriste,
25.0,20th Century Fox,US,44398,The Black Rose,
25.0,20th Century Fox,US,168408,Esther and the King,
25.0,20th Century Fox,US,43011,Sodom and Gomorrah,
25.0,20th Century Fox,US,98010,Francis of Assisi,
25.0,20th Century Fox,US,1495,Kingdom of Heaven,
25.0,20th Century Fox,US,44398,The Black Rose,
25.0,20th Century Fox,US,44398,The Black Rose,
25.0,20th Century Fox,US,44398,The Black Rose,
25.0,20th Century Fox,US,2926,The Three Musketeers,
25.0,20th Century Fox,US,2926,The Three Musketeers,
25.0,20th Century Fox,US,44398,The Black Rose,
25.0,20th Century Fox,US,44398,The Black Rose,
25.0,20th Century Fox,US,73194,Drums Along the Mohawk,
25.0,20th Century Fox,US,44398,The Black Rose,
25.0,20th Century Fox,US,44398,The Black Rose,
25.0,20th Century Fox,US,44398,The Black Rose,
25.0,20th Century Fox,US,44398,The Black Rose,
25.0,20th Century Fox,US,44398,The Black Rose,
25.0,20th Century Fox,US,44398,The Black Rose,
25.0,20th Century Fox,US,44398,The Black Rose,
25.0,20th Century Fox,US,44398,The Black Rose,
25.0,20th Century Fox,US,44398,The Black Rose,
25.0,20th Century Fox,US,98248,A Walk with Love and Death,
25.0,20th Century Fox,US,24973,The Egyptian,
25.0,20th Century Fox,US,36815,The Agony and the Ecstasy,
25.0,20th Century Fox,US,2926,The Three Musketeers,
25.0,20th Century Fox,US,8619,Master and Commander: The Far Side of the World,
25.0,20th Century Fox,US,2926,The Three Musketeers,
25.0,20th Century Fox,US,8095,Cleopatra,
4985.0,20th Century Pictures,US,43893,Les Misérables,Les Misérables
4985.0,20th Century Pictures,US,103584,Clive of India,
4985.0,20th Century Pictures,US,286402,Cardinal Richelieu,
4985.0,20th Century Pictures,US,43893,Les Misérables,Les Misérables
127928.0,20th Century Studios,US,617653,The Last Duel,
4645.0,2T Produzione Film,,326088,The Erotic Dreams of Cleopatra,The Erotic Dreams of Cleopatra
4645.0,2T Produzione Film,,326088,The Erotic Dreams of Cleopatra,The Erotic Dreams of Cleopatra
19248.0,3 in the Box,,7278,Meet the Spartans,Meet the Spartans
19248.0,3 in the Box,,7278,Meet the Spartans,Meet the Spartans
19865.0,A Grand Elephant,,78049,The Scorpion King 3: Battle for Redemption,The Scorpion King 3: Battle for Redemption
19865.0,A Grand Elephant,,78049,The Scorpion King 3: Battle for Redemption,The Scorpion King 3: Battle for Redemption
18441.0,A+E Studios,US,170740,Benedict Arnold: A Question of Honor,
18441.0,A+E Studios,US,59172,Northanger Abbey,
76576.0,ABC Television,,193114,A Story of David,
1869.0,AMLF,,9361,The Last of the Mohicans,
1869.0,AMLF,,11416,The Mission,
1869.0,AMLF,,279,Amadeus,
107023.0,ANSA,,92750,David and Goliath,
1251.0,ARD,DE,169881,The Physician,
1251.0,ARD,DE,2712,Jacob,
1251.0,ARD,DE,761772,Louis van Beethoven,
1251.0,ARD,DE,5653,Luther,
6187.0,ARD/Degeto Film,DE,169881,The Physician,
6187.0,ARD/Degeto Film,DE,9503,Pope Joan,
3676.0,ASA Film Production,DK,198783,Hagbard and Signe,
494.0,AVCO Embassy Pictures,US,18988,The Lion in Winter,
494.0,AVCO Embassy Pictures,US,18988,The Lion in Winter,
494.0,AVCO Embassy Pictures,US,18988,The Lion in Winter,
494.0,AVCO Embassy Pictures,US,18988,The Lion in Winter,
16401.0,Aashirvad Cinemas,IN,617405,Marakkar: Lion of the Arabian Sea,
60688.0,Achim Pictures,KR,61128,Shadows in the Palace,
152155.0,Adam Schroeder Entertainment,,2668,Sleepy Hollow,
10156.0,Affirm Films,US,335778,Risen,
4542.0,Agamemnon Films,,26612,Treasure Island,
266.0,Agencja Produkcji Filmowej,PL,31273,With Fire and Sword,
4336.0,Ajay Devgn Films,IN,584850,Tanhaji: The Unsung Warrior,
3997.0,Alberta Film Entertainment,,4512,The Assassination of Jesse James by the Coward Robert Ford,
7381.0,Alberto Grimaldi Productions,,3131,Gangs of New York,
1088.0,Alcon Entertainment,US,19076,The Affair of the Necklace,
1264.0,Alexander Salkind,,2926,The Three Musketeers,
1264.0,Alexander Salkind,,2926,The Three Musketeers,
1264.0,Alexander Salkind,,2926,The Three Musketeers,
1264.0,Alexander Salkind,,2926,The Three Musketeers,
60063.0,Alexandra Produzioni Cinematografiche,,168479,Legions of the Nile,Legions of the Nile
60063.0,Alexandra Produzioni Cinematografiche,,168479,Legions of the Nile,Legions of the Nile
2480.0,Alliance Communications Corporation,,41784,Black Robe,
2514.0,Alliance Films,CA,11632,Vanity Fair,
4928.0,Allied Artists Pictures,,75796,The Dark Avenger,
4928.0,Allied Artists Pictures,,16638,El Cid,
78049.0,Allied Entertainments Group PLC,,48485,Nostradamus,
1755.0,Allied Filmmakers,GB,581,Dances with Wolves,
163581.0,Allied Producers,,727288,Richard the Lion-Hearted,
11462.0,Alphaville Films,,78049,The Scorpion King 3: Battle for Redemption,The Scorpion King 3: Battle for Redemption
11462.0,Alphaville Films,,9334,The Scorpion King,
11462.0,Alphaville Films,,78049,The Scorpion King 3: Battle for Redemption,The Scorpion King 3: Battle for Redemption
3502.0,Alquimia Cinema,,24180,Napoleon and Me,
60294.0,Alta Vista,,131387,Marco Polo,
20580.0,Amazon Studios,US,399440,Peterloo,
56.0,Amblin Entertainment,US,72976,Lincoln,
9266.0,American International Pictures,US,150912,Goliath and the Sins of Babylon,Goliath and the Sins of Babylon
9266.0,American International Pictures,US,150912,Goliath and the Sins of Babylon,Goliath and the Sins of Babylon
9266.0,American International Pictures,US,31965,Witchfinder General,
9266.0,American International Pictures,US,158157,Goliath and the Barbarians,
9266.0,American International Pictures,US,88266,Erik the Conqueror,
70.0,American Zoetrope,US,2668,Sleepy Hollow,
70.0,American Zoetrope,US,1887,Marie Antoinette,
54190.0,Amy International,,115457,Stealing Heaven,
10329.0,Anglo-Amalgamated Film Distributors,,5066,Carry On Cleo,Carry On Cleo
10329.0,Anglo-Amalgamated Film Distributors,,5066,Carry On Cleo,Carry On Cleo
5041.0,Anglo-EMI,GB,71924,Henry VIII and His Six Wives,
739.0,Anomaly Entertainment,,1590,Copying Beethoven,
10039.0,Anonymous Content,US,454227,Outlaw King,
10039.0,Anonymous Content,US,281957,The Revenant,
17462.0,Antietam Filmworks,,16072,Gods and Generals,
20664.0,Anton Capital Entertainment (ACE),,225728,Macbeth,
118964.0,Apo Film,,60915,I Am Semiramis,
3299.0,ApolloMovie Beteiligungs,,13486,The Scorpion King 2: Rise of a Warrior,
19951.0,ApolloProMedia GmbH & Co. 1. Filmproduktion KG (I),,9044,Tristan & Isolde,
562.0,Appian Way,US,281957,The Revenant,
562.0,Appian Way,US,375588,Robin Hood,
5346.0,Applause Pictures,,14392,The Warlords,
14091.0,Arcola Pictures,US,11085,Mutiny on the Bounty,
25087.0,Arnon Milchan Productions,,8583,Dangerous Beauty,
8438.0,Art Films,GR,178184,Μπουμ Ταρατατζούμ,Μπουμ Ταρατατζούμ
8438.0,Art Films,GR,178184,Μπουμ Ταρατατζούμ,Μπουμ Ταρατατζούμ
1521.0,Artemis Film,DE,33583,The Decameron,
63306.0,Artikulo Uno Productions,,359105,Heneral Luna,
42498.0,Arturo González Producciones Cinematográficas S.A.,ES,429,"The Good, the Bad and the Ugly",
1204.0,Ascendant Pictures,US,10529,Outlander,
3119.0,Ashutosh Gowariker Productions,IN,402672,Mohenjo Daro,
3119.0,Ashutosh Gowariker Productions,IN,402672,Mohenjo Daro,
3119.0,Ashutosh Gowariker Productions,IN,402672,Mohenjo Daro,
3119.0,Ashutosh Gowariker Productions,IN,402672,Mohenjo Daro,
3119.0,Ashutosh Gowariker Productions,IN,402672,Mohenjo Daro,
3119.0,Ashutosh Gowariker Productions,IN,402672,Mohenjo Daro,
3119.0,Ashutosh Gowariker Productions,IN,402672,Mohenjo Daro,
3119.0,Ashutosh Gowariker Productions,IN,402672,Mohenjo Daro,
3119.0,Ashutosh Gowariker Productions,IN,402672,Mohenjo Daro,
3119.0,Ashutosh Gowariker Productions,IN,402672,Mohenjo Daro,
3119.0,Ashutosh Gowariker Productions,IN,402672,Mohenjo Daro,
3119.0,Ashutosh Gowariker Productions,IN,402672,Mohenjo Daro,
3119.0,Ashutosh Gowariker Productions,IN,14073,Jodhaa Akbar,
3119.0,Ashutosh Gowariker Productions,IN,402672,Mohenjo Daro,
3119.0,Ashutosh Gowariker Productions,IN,402672,Mohenjo Daro,
3119.0,Ashutosh Gowariker Productions,IN,402672,Mohenjo Daro,
3119.0,Ashutosh Gowariker Productions,IN,402672,Mohenjo Daro,
3033.0,Asmik Ace,JP,209032,The Floating Castle,
60064.0,Atenea Films,,168479,Legions of the Nile,Legions of the Nile
60064.0,Atenea Films,,168479,Legions of the Nile,Legions of the Nile
19589.0,Atlantica Cinematografica Produzione Films,IT,284016,Slave of Rome,Slave of Rome
19589.0,Atlantica Cinematografica Produzione Films,IT,27707,The Fall of Rome,
19589.0,Atlantica Cinematografica Produzione Films,IT,284016,Slave of Rome,Slave of Rome
2995.0,Atmosphere Entertainment MM,US,1271,300,
2995.0,Atmosphere Entertainment MM,US,53182,300: Rise of an Empire,
29566.0,Atresmedia,ES,2712,Jacob,
17576.0,August Cinema,IN,115432,Urumi,
417.0,Australian Film Commission,AU,10544,Ned Kelly,
1380.0,Australian Film Finance Corporation,AU,41784,Black Robe,
1380.0,Australian Film Finance Corporation,AU,10544,Ned Kelly,
1380.0,Australian Film Finance Corporation,AU,29963,Bright Star,
12434.0,Autour de Minuit,FR,741236,Empire,
5940.0,Avala Film,RS,186909,Massacre in the Black Forest,
5940.0,Avala Film,RS,270673,In the Shadow of the Eagles,In the Shadow of the Eagles
5940.0,Avala Film,RS,270673,In the Shadow of the Eagles,In the Shadow of the Eagles
5940.0,Avala Film,RS,185050,Gates to Paradise,
5940.0,Avala Film,RS,4868,Genghis Khan,
5940.0,Avala Film,RS,194798,The Avenger,
5940.0,Avala Film,RS,44736,The Long Ships,
5940.0,Avala Film,RS,131384,Marco the Magnificent,
251.0,Avenue Pictures,US,11162,The Merchant of Venice,
11353.0,B.H. Finance C.V.,,197,Braveheart,
3324.0,BBC,GB,101662,Ivanhoe,
3324.0,BBC,GB,106385,Antony & Cleopatra,"Pericles, Prince of Tyre, Adventure Story, Antony & Cleopatra"
3324.0,BBC,GB,458191,Adventure Story,"Pericles, Prince of Tyre, Adventure Story, Antony & Cleopatra"
3324.0,BBC,GB,61302,Culloden,
3324.0,BBC,GB,59172,Northanger Abbey,
3324.0,BBC,GB,106385,Antony & Cleopatra,"Pericles, Prince of Tyre, Adventure Story, Antony & Cleopatra"
3324.0,BBC,GB,458191,Adventure Story,"Pericles, Prince of Tyre, Adventure Story, Antony & Cleopatra"
3324.0,BBC,GB,119925,"Pericles, Prince of Tyre","Pericles, Prince of Tyre, Adventure Story, Antony & Cleopatra"
3324.0,BBC,GB,119925,"Pericles, Prince of Tyre","Pericles, Prince of Tyre, Adventure Story, Antony & Cleopatra"
3324.0,BBC,GB,69879,Pompeii: The Last Day,
288.0,BBC Films,GB,10399,Mansfield Park,
288.0,BBC Films,GB,37861,Valhalla Rising,
288.0,BBC Films,GB,17015,Persuasion,
288.0,BBC Films,GB,12783,The Duchess,
288.0,BBC Films,GB,29963,Bright Star,
20639.0,BBC Northern Ireland,GB,83975,"Atlantis: End of a World, Birth of a Legend",
3712.0,BBC Scotland,GB,17589,Mrs Brown,
7281.0,BFI,GB,399440,Peterloo,
7281.0,BFI,GB,116233,Anchoress,
7281.0,BFI,GB,205601,Belle,
16877.0,BFI Film Fund,GB,399440,Peterloo,
225.0,BIM Distribuzione,IT,12783,The Duchess,
19478.0,BK,GB,1495,Kingdom of Heaven,
29185.0,BUFO,,72653,Grendel,
29185.0,BUFO,,72653,Grendel,
29185.0,BUFO,,72653,Grendel,
29185.0,BUFO,,72653,Grendel,
3366.0,Babe Films,,24180,Napoleon and Me,
20656.0,Babieka Films,ES,147441,Exodus: Gods and Kings,
19789.0,Bancom Audiovision,,253816,Aguila,
553.0,Barclays Mercantile Industrial Finance,,42040,King David,
2532.0,Batjac Productions,US,11209,The Alamo,
1704.0,Bavaria Film,DE,42661,The Vikings,
1038.0,Bazelevs Production,RU,418879,The Current War,
24430.0,BeTV,BE,565179,The First King,The First King
24430.0,BeTV,BE,565179,The First King,The First King
348.0,Bedford Falls Productions,US,8583,Dangerous Beauty,
348.0,Bedford Falls Productions,US,616,The Last Samurai,
348.0,Bedford Falls Productions,US,616,The Last Samurai,
348.0,Bedford Falls Productions,US,616,The Last Samurai,
348.0,Bedford Falls Productions,US,616,The Last Samurai,
348.0,Bedford Falls Productions,US,616,The Last Samurai,
348.0,Bedford Falls Productions,US,616,The Last Samurai,
348.0,Bedford Falls Productions,US,616,The Last Samurai,
348.0,Bedford Falls Productions,US,616,The Last Samurai,
348.0,Bedford Falls Productions,US,616,The Last Samurai,
348.0,Bedford Falls Productions,US,616,The Last Samurai,
348.0,Bedford Falls Productions,US,616,The Last Samurai,
348.0,Bedford Falls Productions,US,616,The Last Samurai,
348.0,Bedford Falls Productions,US,616,The Last Samurai,
348.0,Bedford Falls Productions,US,616,The Last Samurai,
348.0,Bedford Falls Productions,US,616,The Last Samurai,
348.0,Bedford Falls Productions,US,1934,Shakespeare in Love,
348.0,Bedford Falls Productions,US,616,The Last Samurai,
32661.0,Beijing Dachu Changge Film And TV Culture Co.,,291692,Brotherhood of Blades,
17818.0,Beijing Enlight Pictures,CN,136701,The Assassins,
708.0,Beijing Film Studio,CN,34182,Confucius,
708.0,Beijing Film Studio,CN,7549,Fearless,
5636.0,Beijing Jinyinma Movie & TV Culture Co.,,14392,The Warlords,
724.0,Beijing New Picture Film Co. Ltd.,,1494,Curse of the Golden Flower,
724.0,Beijing New Picture Film Co. Ltd.,,79,Hero,
724.0,Beijing New Picture Film Co. Ltd.,,9550,House of Flying Daggers,
21334.0,Beijing Poly-bona Film Distribution Company,,14539,An Empress and the Warriors,
11414.0,Beijing Poly-bona Film Publishing Company,,30600,Wheat,
11414.0,Beijing Poly-bona Film Publishing Company,,14392,The Warlords,
12617.0,Belarusfilm,SU,36627,The Deluge,
115736.0,Belfius,BE,565179,The First King,The First King
115736.0,Belfius,BE,565179,The First King,The First King
127816.0,Belgische Taxshelter voor Filmfinanciering,BE,565179,The First King,The First King
127816.0,Belgische Taxshelter voor Filmfinanciering,BE,565179,The First King,The First King
36612.0,Belhaven Limited,,9093,The Four Feathers,
999.0,Belstar Productions,,62204,Quest for Fire,
6854.0,Benetone Films,TH,493416,Troy the Odyssey,Troy the Odyssey
6854.0,Benetone Films,TH,493416,Troy the Odyssey,Troy the Odyssey
13947.0,Benmar Productions,GB,202886,The Royal Hunt of the Sun,
12440.0,Bernard Smith Productions,,73672,Alfred the Great,
44113.0,Beta Cinema,,169881,The Physician,
1080.0,Beta Film,DE,2701,Abraham,
1080.0,Beta Film,DE,2405,Joseph,
1080.0,Beta Film,DE,2712,Jacob,
3674.0,Beta Film TV,,19798,The Sovereign's Servant,
95250.0,Bhansali Productions,IN,362045,Bajirao Mastani,
95250.0,Bhansali Productions,IN,432527,Padmaavat,
64963.0,Bida Productions,,57931,Baler,
7018.0,Big City,GB,47846,Pope Joan,
53445.0,Big Stone Pictures,KR,282631,The Admiral: Roaring Currents,
53445.0,Big Stone Pictures,KR,282631,The Admiral: Roaring Currents,
53445.0,Big Stone Pictures,KR,282631,The Admiral: Roaring Currents,
53445.0,Big Stone Pictures,KR,282631,The Admiral: Roaring Currents,
53007.0,Black and Blu Entertainment,,9476,A Knight's Tale,
37381.0,Blind Wink Productions,,57201,The Lone Ranger,
12236.0,Blinding Edge Pictures,US,9093,The Four Feathers,
32554.0,Bloom,US,384680,Hostiles,
19151.0,Bokomotiv Freddy Olsson Filmproduktion,,57829,The Mill and the Cross,
5548.0,Bona Entertainment,,35138,Little Big Soldier,
2570.0,Bona Fide Productions,US,2289,Cold Mountain,
103535.0,Boomtown films,,474392,Samson,
2961.0,Box TV,,62326,Boudica,
15346.0,Boxoffice International Pictures (BIP),,112424,The Notorious Cleopatra,The Notorious Cleopatra
15346.0,Boxoffice International Pictures (BIP),,112424,The Notorious Cleopatra,The Notorious Cleopatra
15567.0,Boyana Film,BG,48879,Time of Violence,
156155.0,Bridge Theatre,GB,465616,National Theatre Live: Julius Caesar,National Theatre Live: Julius Caesar
156155.0,Bridge Theatre,GB,465616,National Theatre Live: Julius Caesar,National Theatre Live: Julius Caesar
632.0,British Lion Films,GB,26612,Treasure Island,
7102.0,British Sky Broadcasting,GB,2712,Jacob,
611.0,Bryna Productions,US,967,Spartacus,
611.0,Bryna Productions,US,967,Spartacus,
611.0,Bryna Productions,US,967,Spartacus,
611.0,Bryna Productions,US,967,Spartacus,
611.0,Bryna Productions,US,967,Spartacus,
611.0,Bryna Productions,US,967,Spartacus,
611.0,Bryna Productions,US,967,Spartacus,
611.0,Bryna Productions,US,967,Spartacus,
611.0,Bryna Productions,US,967,Spartacus,
14916.0,Brynaprod S.A.,,42661,The Vikings,
54850.0,Bulletproof Cupid,BE,485296,Redbad,
3637.0,Burnt Orange Productions,,14641,Homo Erectus,Homo Erectus
3637.0,Burnt Orange Productions,,14641,Homo Erectus,Homo Erectus
21905.0,C & L,MT,98,Gladiator,
2101.0,C.B. Films S.A.,,42668,Alexander the Great,
61794.0,C.F.P.C.,,330627,A Queen for Caesar,
61794.0,C.F.P.C.,,330627,A Queen for Caesar,
61794.0,C.F.P.C.,,330627,A Queen for Caesar,
61794.0,C.F.P.C.,,330627,A Queen for Caesar,
61794.0,C.F.P.C.,,327692,The Centurion,
29683.0,C.F.S. Košutnjak,RS,164302,Amazons of Rome,Amazons of Rome
29683.0,C.F.S. Košutnjak,RS,164302,Amazons of Rome,Amazons of Rome
5490.0,CBS Films,US,491472,At Eternity's Gate,
11572.0,CITY-TV,,14283,The Red Violin,
7036.0,CJ Entertainment,KR,282631,The Admiral: Roaring Currents,
7036.0,CJ Entertainment,KR,282631,The Admiral: Roaring Currents,
7036.0,CJ Entertainment,KR,366093,The Sound of a Flower,
7036.0,CJ Entertainment,KR,282631,The Admiral: Roaring Currents,
7036.0,CJ Entertainment,KR,50341,The Divine Weapon,
7036.0,CJ Entertainment,KR,61128,Shadows in the Palace,
7036.0,CJ Entertainment,KR,282631,The Admiral: Roaring Currents,
61845.0,CMB,,179767,El Presidente,
310.0,CNC,FR,12911,Druids,
34126.0,CTI (Cinema Television International),,43020,The Colossus of Rhodes,
25767.0,Caliban Films,,11316,Macbeth,
65188.0,Calinauan Cineworks,,363347,Lapu-Lapu,
19483.0,Calle Cruzada,ES,1495,Kingdom of Heaven,
135040.0,Cameron Mackintosh Ltd.,GB,82695,Les Misérables,Les Misérables
135040.0,Cameron Mackintosh Ltd.,GB,82695,Les Misérables,Les Misérables
381.0,Campanile Productions,US,642,Butch Cassidy and the Sundance Kid,
104.0,Canal+,FR,7093,Vatel,
104.0,Canal+,FR,11876,The Horseman on the Roof,
104.0,Canal+,FR,23759,Centurion,
104.0,Canal+,FR,6312,Brotherhood of the Wolf,
104.0,Canal+,FR,48750,Les Miserables,
104.0,Canal+,FR,48750,Les Miserables,Les Miserables
104.0,Canal+,FR,48750,Les Miserables,Les Miserables
15125.0,Capital Equipment Leasing,,21867,Lady Jane,
9290.0,Capital Films,,412225,Romulus and Remus: The Story of Two Sons of a Wolf,Romulus and Remus: The Story of Two Sons of a Wolf
9290.0,Capital Films,,412225,Romulus and Remus: The Story of Two Sons of a Wolf,Romulus and Remus: The Story of Two Sons of a Wolf
23033.0,Cappa Defina Productions,,68730,Silence,
23033.0,Cappa Defina Productions,,68730,Silence,
23033.0,Cappa Defina Productions,,68730,Silence,
23033.0,Cappa Defina Productions,,68730,Silence,
23033.0,Cappa Defina Productions,,68730,Silence,
23033.0,Cappa Defina Productions,,68730,Silence,
23033.0,Cappa Defina Productions,,68730,Silence,
23033.0,Cappa Defina Productions,,68730,Silence,
23033.0,Cappa Defina Productions,,68730,Silence,
23033.0,Cappa Defina Productions,,68730,Silence,
23033.0,Cappa Defina Productions,,68730,Silence,
23033.0,Cappa Defina Productions,,68730,Silence,
23033.0,Cappa Defina Productions,,68730,Silence,
23033.0,Cappa Defina Productions,,68730,Silence,
23033.0,Cappa Defina Productions,,68730,Silence,
23033.0,Cappa Defina Productions,,68730,Silence,
275.0,Carolco Pictures,US,33796,Mountains of the Moon,
275.0,Carolco Pictures,US,2172,Pathfinder,
275.0,Carolco Pictures,US,1408,Cutthroat Island,
11924.0,Casa Kafka Pictures,BE,565179,The First King,The First King
11924.0,Casa Kafka Pictures,BE,565179,The First King,The First King
17018.0,Casa de Filme 5,RO,316167,Burebista,
1370.0,Castel Film,RO,2289,Cold Mountain,
12209.0,Castlering Productions,,11188,Ring of the Nibelungs,
8870.0,CatchPlay,,68730,Silence,
8870.0,CatchPlay,,68730,Silence,
8870.0,CatchPlay,,68730,Silence,
8870.0,CatchPlay,,68730,Silence,
8870.0,CatchPlay,,68730,Silence,
8870.0,CatchPlay,,68730,Silence,
8870.0,CatchPlay,,68730,Silence,
8870.0,CatchPlay,,68730,Silence,
8870.0,CatchPlay,,68730,Silence,
8870.0,CatchPlay,,68730,Silence,
8870.0,CatchPlay,,68730,Silence,
8870.0,CatchPlay,,281957,The Revenant,
8870.0,CatchPlay,,68730,Silence,
8870.0,CatchPlay,,68730,Silence,
8870.0,CatchPlay,,68730,Silence,
8870.0,CatchPlay,,68730,Silence,
8870.0,CatchPlay,,68730,Silence,
10102.0,Cattleya,IT,2289,Cold Mountain,
3573.0,Celador Films,,23759,Centurion,
137850.0,Centaure,,613370,Brutus vs Cesar,Brutus vs Cesar
137850.0,Centaure,,613370,Brutus vs Cesar,Brutus vs Cesar
1787.0,Central Cinema Company Film,,4868,Genghis Khan,
18908.0,Central Cinema Company Film (CCC),,262984,The Column,
32662.0,Central Newsreel and Documentary Film Studio,,291692,Brotherhood of Blades,
347.0,Centropolis Entertainment,US,2024,The Patriot,
347.0,Centropolis Entertainment,US,61891,Anonymous,
347.0,Centropolis Entertainment,US,7840,"10,000 BC",
48805.0,Changchun Film Studio,CN,136701,The Assassins,
5778.0,Channel 4 Television,GB,11188,Ring of the Nibelungs,
181.0,Channel Four Films,GB,14283,The Red Violin,
181.0,Channel Four Films,GB,4518,Elizabeth,
181.0,Channel Four Films,GB,11318,The Madness of King George,
11417.0,Chengtian Entertainment,,14392,The Warlords,
7076.0,Chernin Entertainment,US,147441,Exodus: Gods and Kings,
2269.0,China Film Co-Production Corporation,,291692,Brotherhood of Blades,
2269.0,China Film Co-Production Corporation,,14797,Warriors of Heaven and Earth,
2269.0,China Film Co-Production Corporation,,79,Hero,
2269.0,China Film Co-Production Corporation,,14797,Warriors of Heaven and Earth,
2269.0,China Film Co-Production Corporation,,14539,An Empress and the Warriors,
2269.0,China Film Co-Production Corporation,,14797,Warriors of Heaven and Earth,
2269.0,China Film Co-Production Corporation,,7549,Fearless,
2269.0,China Film Co-Production Corporation,,14797,Warriors of Heaven and Earth,
2269.0,China Film Co-Production Corporation,,9550,House of Flying Daggers,
14714.0,China Film Group Corporation,CN,14392,The Warlords,
14714.0,China Film Group Corporation,CN,7549,Fearless,
1764.0,Chris/Rose Productions,US,40878,The Crossing,
1839.0,Chronos Film,,59219,Quo Vadis,
61239.0,Chuan Films,,121878,The Last Supper,
171951.0,Chung Yuen Motion Picture Co.,,10275,Shaolin Temple,
9257.0,Cine Films,,491933,Siri Parakum,
64894.0,Cine Mobil,,169881,The Physician,
54532.0,Cine-Italia Film,,164302,Amazons of Rome,Amazons of Rome
54532.0,Cine-Italia Film,,164302,Amazons of Rome,Amazons of Rome
32510.0,CinePostproduction,,169881,The Physician,
1042.0,Cinecittà,IT,164302,Amazons of Rome,Amazons of Rome
1042.0,Cinecittà,IT,164302,Amazons of Rome,Amazons of Rome
57417.0,Cinecom Pictures,,41968,The Deceivers,
57417.0,Cinecom Pictures,,41968,The Deceivers,
57417.0,Cinecom Pictures,,41968,The Deceivers,
57417.0,Cinecom Pictures,,41968,The Deceivers,
57417.0,Cinecom Pictures,,41968,The Deceivers,
57417.0,Cinecom Pictures,,41968,The Deceivers,
57417.0,Cinecom Pictures,,41968,The Deceivers,
57417.0,Cinecom Pictures,,41968,The Deceivers,
57417.0,Cinecom Pictures,,41968,The Deceivers,
57417.0,Cinecom Pictures,,41968,The Deceivers,
57417.0,Cinecom Pictures,,41968,The Deceivers,
57417.0,Cinecom Pictures,,41968,The Deceivers,
57417.0,Cinecom Pictures,,41968,The Deceivers,
57417.0,Cinecom Pictures,,41968,The Deceivers,
57417.0,Cinecom Pictures,,41968,The Deceivers,
57417.0,Cinecom Pictures,,41968,The Deceivers,
31588.0,Cinegate,GB,42241,Sebastiane,
4521.0,Cinema Art,SE,16853,In the Shadow of the Raven,
3070.0,Cinema Center Films,,202886,The Royal Hunt of the Sun,
868.0,Cinema Service,KR,147704,Once Upon a Time in a Battlefield,
868.0,Cinema Service,KR,50341,The Divine Weapon,
13757.0,Cinemagic Inc.,,134608,The Castilian,
4779.0,Cinematografica Associati (CI.AS.),IT,43098,The Last Days of Pompeii,
5231.0,Cineplex-Odeon Films,,11051,The Last Temptation of Christ,
41620.0,Cineproduzione Emo Bistolfi,IT,211292,Messalina,
89390.0,Cineproduzioni Associate,IT,43020,The Colossus of Rhodes,
95312.0,Cineproduzioni Associati (Dup),,43098,The Last Days of Pompeii,
76898.0,Cinerama Filmgesellschaft MBH,,273868,Scipio the African,
1504.0,Cinergi Pictures Entertainment,US,11969,Tombstone,
1504.0,Cinergi Pictures Entertainment,US,11969,Tombstone,
1504.0,Cinergi Pictures Entertainment,US,11969,Tombstone,
1504.0,Cinergi Pictures Entertainment,US,11969,Tombstone,
123119.0,Cineworld,KR,147704,Once Upon a Time in a Battlefield,
41828.0,Ciné Cri De Coeur,BE,277154,Admiral,
27693.0,Ciné France,,42536,Napoleon,
111483.0,Ciné Trail,,62204,Quest for Fire,
6301.0,CinéCinéma,FR,23759,Centurion,
1129.0,Cinétel,FR,3478,Ludwig,
95880.0,Cipó Company,,479882,Anonymous,
15788.0,Clerkenwell Films,GB,13949,Persuasion,
111127.0,Clockwork Sessions,,454227,Outlaw King,
23022.0,Close Call Films,,11318,The Madness of King George,
93991.0,Colour Yellow Productions,IN,621003,Laal Kaptaan,
5.0,Columbia Pictures,US,4415,Les Misérables,"Slaves of Babylon, Les Misérables"
5.0,Columbia Pictures,US,350806,Slaves of Babylon,"Slaves of Babylon, Les Misérables"
5.0,Columbia Pictures,US,66775,Young Winston,
5.0,Columbia Pictures,US,4584,Sense and Sensibility,
5.0,Columbia Pictures,US,31675,Cromwell,
5.0,Columbia Pictures,US,10786,Robin and Marian,
5.0,Columbia Pictures,US,11533,Jason and the Argonauts,
5.0,Columbia Pictures,US,2024,The Patriot,
5.0,Columbia Pictures,US,35588,Geronimo: An American Legend,
