name,actor_id,count
John Di Domenico,1114054.0,1
John Dierkes,29645.0,2
John Dilson,265594.0,1
John Doolittle,172725.0,1
John Doucette,34130.0,1
John Drew Barrymore,116560.0,3
John Dunn-Hill,218899.0,1
John Early,2065907.0,1
John Eastham,24735.0,1
John Epper,1128334.0,1
John Ericson,41231.0,1
John F. Dzencelowcz II,2020771.0,1
John Fegan,1238676.0,1
John Fernside,550778.0,1
John Finn,9277.0,2
John Fordyce,1090553.0,1
John Forgeham,61584.0,1
John Franklyn,82559.0,1
John Franklyn-Robbins,16697.0,1
John Fraser,69555.0,1
John Gabriel,153195.0,1
John Gavin,7304.0,1
John George,97999.0,3
John Gielgud,11857.0,5
John Goodman,1230.0,1
John Gregson,90624.0,1
John H. Bush,2020777.0,1
John Hallam,12690.0,4
John Hannah,10727.0,1
John Hardy,2181968.0,1
John Harrington,1322001.0,1
John Harrington Bland,1215378.0,1
John Hawkes,16861.0,1
John Henry Canavan,124341.0,1
John Hollis,27165.0,1
John Hoyt,14508.0,5
John Hurt,5049.0,7
John Huston,6593.0,1
John Hutton,1271709.0,1
John Ireland,14502.0,2
John Irving,3332483.0,1
John J. Carney,1230551.0,1
John Jo Brooks,1118941.0,1
John Joseph Waterman Jr.,1468853.0,1
John Judd,1226707.0,1
John Karlsen,120613.0,1
John Kavanagh,20282.0,4
John Keogh,49486.0,1
John Kidd,1228686.0,1
John Kinory,1813664.0,1
John Koyama,92495.0,1
John Labine,1118944.0,1
John Laurie,3673.0,4
John Lawlor,102454.0,1
John Lescault,1271712.0,1
John Light,65642.0,2
John Littlefield,181778.0,1
John Locke,2114236.0,1
John Loder,29127.0,1
John Lodge,133470.0,1
John Lupton,30844.0,1
John Lurie,6394.0,1
John Lynch,28743.0,1
John Malkovich,6949.0,2
John Martinus,6135.0,1
John McConnell,16459.0,1
John McCormack,1147860.0,1
John McEnery,24498.0,2
John McGlynn,200332.0,1
John Merton,32206.0,3
John Michael Herndon,1394772.0,1
John Miljan,90000.0,2
John Mills,11859.0,4
John Moffatt,97166.0,1
John Montanaro,1206004.0,1
John Mooney,1155980.0,1
John Moulder-Brown,32061.0,1
John Murtagh,1073161.0,2
John Myhers,108172.0,1
John Mylong,124089.0,1
John Nelles,123307.0,1
John Nettleton,1220097.0,1
John Nicholas,1796466.0,1
John Noble,1381.0,1
John Northpole,1506412.0,1
John O'Malley,190779.0,1
John O'Toole,140525.0,1
John Ortiz,40543.0,1
John Paisley,52907.0,1
John Parrish,144371.0,2
John Paul,2053009.0,1
John Paul Hurley,1716476.0,1
John Payne,70820.0,1
John Philbin,103011.0,1
John Phillips,24705.0,1
John Pierce Jones,141537.0,2
John Power,120461.0,1
John Quarmby,1221997.0,1
John Quinn,200689.0,1
John Ramm,79867.0,1
John Regala,934089.0,1
John Rhys-Davies,655.0,2
John Rothman,60205.0,1
John Roy,1462194.0,2
John Ruddock,123902.0,2
John Saint Ryan,1214048.0,1
John Savident,184881.0,1
John Scanlon,1118943.0,1
John Scarlett-Davies,2064683.0,1
John Schwab,207304.0,1
John Sessions,26860.0,3
John Sharp,26261.0,2
John Shelton,143533.0,1
John Shrapnel,940.0,6
John Sigurd Kristensen,110104.0,1
John Simm,42604.0,1
John Stacy,55248.0,2
John Steiner,26700.0,1
John Stephenson,15869.0,1
John Stewart,1076154.0,1
John Storey,1172430.0,1
John Strauss,1397291.0,1
John Stride,11843.0,1
John Suda,185321.0,1
John Sullivan,1288562.0,2
John Surman,32807.0,1
John Sutton,100589.0,2
John Tail,1444164.0,1
John Tenasco,2866620.0,1
John Tomlinson,553651.0,1
John Tordoff,24726.0,1
John Trenaman,108644.0,2
John Turnbull,47664.0,2
John Turturro,1241.0,1
John Veenenbos,2311922.0,1
John Vincent,1085233.0,1
John Wardlow,102751.0,1
John Warnaby,183180.0,1
John Wayne,4165.0,4
John Weldon,1479907.0,1
John Wells,141347.0,1
John Welsh,12816.0,2
John Wengraf,12157.0,1
John Whitby,1956516.0,1
John Witty,202311.0,1
John Wood,8937.0,2
John Woodvine,14465.0,4
John Wray,2009.0,1
John-Paul Macleod,126540.0,1
Johnny Barnes,1300299.0,1
Johnny Byrom,2077969.0,1
Johnny Depp,85.0,3
Johnny Duncan,1061015.0,1
Johnny Eckert,1466158.0,1
Johnny Harris,32300.0,1
Johnny Jensen,2401770.0,1
Johnny Larocque,1482636.0,1
Johnny Liska,102413.0,1
Johnny Reyes,1288423.0,1
Johnny Rocco,1135664.0,1
Johnny Rosza,1853775.0,1
Johnny Rozsa,2064682.0,1
Johnny Sekka,40530.0,2
Johnny Vegas,52889.0,1
Johnny Walker,629439.0,1
Joji Kaieda,2304294.0,1
Joko Diaz,1353052.0,1
Jolanda Modio,132487.0,1
Jolane Reynolds,1468846.0,2
Jolyon Coy,1028292.0,1
Jon Arthur,1438286.0,1
Jon Campling,1140635.0,1
Jon Ewing,1669646.0,1
Jon Finch,8223.0,3
Jon Gadsby,26864.0,1
Jon Hall,100768.0,2
Jon Kenny,37169.0,1
Jon Lucas,1495471.0,1
Jon Pertwee,40960.0,1
Jon Robert Hall,1540616.0,1
Jon Rod,2935675.0,1
Jon T. Benn,52906.0,1
Jon Tenney,4602.0,1
Jonah Lotan,1231512.0,1
Jonas Bergström,108112.0,1
Jonas Hämmerle,111757.0,1
Jonathan Adams,1137209.0,2
Jonathan Aris,28477.0,2
Jonathan Bailey,80860.0,1
Jonathan Banks,783.0,1
Jonathan Blacksmith,2866621.0,1
Jonathan Brandis,27773.0,1
Jonathan Brewer,17680.0,1
Jonathan Cecil,47857.0,1
Jonathan Coy,59084.0,2
Jonathan Dudley,1278595.0,1
Jonathan Erich Drachenberg,2289228.0,1
Jonathan Firth,44557.0,2
Jonathan Hardy,75428.0,1
Jonathan Harris,123037.0,1
Jonathan Jaynes,1466263.0,1
Jonathan Majors,1674162.0,1
Jonathan Moore,1177398.0,1
Jonathan Newth,1230621.0,1
Jonathan Oliver,1430499.0,1
Jonathan Peck,2237047.0,1
Jonathan Pryce,378.0,2
Jonathan Rhys Meyers,1244.0,4
Jonathan Slinger,1334297.0,1
Jonathan Sweet,1497118.0,1
Jonathan Ward,184498.0,1
Jonathan Zaccaï,17499.0,1
Jonny Lee Miller,9012.0,1
Jonny Phillips,8547.0,1
Jonny Purchase,1278602.0,1
Joo Jin-mo,17122.0,1
Joonee Gamboa,105083.0,1
Joost Koning,1266981.0,1
Jordan,79647.0,1
Jordan Chan,132739.0,1
Jordan Crawford,2498774.0,1
Jordan Kiziuk,1069851.0,1
Jordi Mollà,31384.0,3
Jorge Estregan,939089.0,1
Jorge Suquet,971606.0,1
Jos Slovick,1278605.0,1
Jose De Castro,1528300.0,1
Jose Vergara,1299069.0,1
Jose Villafranca,1387528.0,1
Josef Altin,43554.0,2
Josef Bláha,140607.0,1
Josef Elsner,1886799.0,1
Josef Kemr,44215.0,1
Josef Kolínský,1716055.0,1
Josef Mairginter,141723.0,1
Josef Meinrad,6256.0,1
Josef Mixa,1280607.0,1
Josef Norman,1194872.0,1
Josefine Højbjerg Bitsch,1444692.0,1
Joseph Alex,1480867.0,1
Joseph Balderrama,1477143.0,1
Joseph Beattie,72856.0,1
Joseph Bradley,2505300.0,1
Joseph Calleia,33747.0,2
Joseph Camilleri,1205988.0,1
Joseph Campeau,2866606.0,1
Joseph Carlson,1271719.0,1
Joseph Cotten,7664.0,2
Joseph Cozier,1463007.0,1
Joseph Cross,33528.0,1
Joseph Fiennes,12763.0,6
Joseph Fuqua,1226638.0,2
Joseph Gordon-Levitt,24045.0,1
Joseph Hamilton,1987924.0,1
Joseph Kloska,209631.0,1
Joseph Kosseh,2298802.0,1
Joseph Malerba,225004.0,1
Joseph Mawle,119783.0,2
Joseph Morgan,79505.0,5
Joseph North,1271205.0,1
Joseph O'Conor,88894.0,2
Joseph P. Reidy,7531.0,1
Joseph Peters,1278597.0,1
Joseph R. Tozer,1431835.0,1
Joseph Runningfox,97058.0,1
Joseph Ruskin,15998.0,1
Joseph Schildkraut,24820.0,3
Joseph West,1278524.0,1
Josephine Chaplin,37306.0,1
Josephine Darvill-Mills,1278612.0,1
Josephine Gradwell,2914108.0,1
Josephine Wilson,1420332.0,1
Josh Farah,1535055.0,1
Josh Herdman,11212.0,1
Josh Maguire,24626.0,1
Joshua Bell,141745.0,1
Joshua Burge,1099848.0,1
Joshua Peters,1606790.0,1
Joshua Richards,227418.0,1
Josiah D. Lee,64374.0,1
Josie O'Brien,2172548.0,1
Joss Ackland,14324.0,3
Josseline Gaël,150333.0,1
José Bastida,222600.0,1
José Calvo,16311.0,1
José Fumanal,1184813.0,1
José Greci,1046559.0,1
José Manuel Martín,32153.0,1
José Marco,100690.0,1
José María Caffarel,100901.0,1
José María Vilches,2182929.0,1
José Nieto,14822.0,4
José Orjas,237471.0,1
José Suárez,42014.0,1
José Suárez,969219.0,1
José Terrón,5843.0,3
José Torres,88687.0,1
José Ángel Egido,16868.0,1
Joséphine de la Baume,512079.0,1
Jouko Ahola,34514.0,1
Jovan Jovanović,550633.0,1
Jovan Pisani,1454286.0,1
Joy Boushel,57626.0,1
Joyce Jimenez,1035873.0,1
Joyce Springer,1278590.0,1
Joyce van der Veen,1763183.0,1
Joycelyne Lew,359632.0,1
Joyzelle Joyner,1159955.0,1
João Costa Menezes,1207207.0,1
Joëlle Sevilla,1316265.0,1
Ju Seok-tae,2159393.0,2
Juan Diego Botto,36632.0,2
Juan Echanove,36277.0,1
Juan Maján,1173689.0,1
Juan Monfort,1881005.0,1
Juan Monteiro,1387534.0,1
Juan Olaguivel,89777.0,1
Juanita Crespi,2917945.0,1
Juanita Fields,1437242.0,1
Juanita Tallansier,1615914.0,1
Juba Kennerley,1348879.0,1
Juda Goslinga,1077771.0,1
Judah Nelson,1753210.0,1
Juddson Keith Linn,1889958.0,1
Jude Alderson,27191.0,1
Jude Law,9642.0,1
Judi Bowker,26256.0,1
Judi Dench,5309.0,3
Judi Trott,1162819.0,1
Judit Viktor,1093154.0,1
Judith Anderson,3362.0,1
Judith Chemla,72946.0,1
Judith Edixhoven,1793932.0,1
Judith Evelyn,7686.0,1
Judith Godrèche,73937.0,1
Judith Lowry,193808.0,1
Judith Paris,203505.0,1
Judy Cornwell,45455.0,1
Judy Davis,351.0,1
Judy Kelly,1104034.0,1
Juhász Jácint,146822.0,1
Julanne Johnston,29981.0,1
Julene Renee,42286.0,1
Jules Cowles,29267.0,1
Jules Croiset,211058.0,1
Jules Werner,1050253.0,1
Juli Erickson,464188.0,1
Julia Ann Tuck,1468851.0,1
Julia Davis,1836.0,1
Julia Dearden,1738907.0,1
Julia Enriquez,1359366.0,1
Julia Faye,130494.0,3
Julia Joyce,1232016.0,1
Julia Ormond,15887.0,1
Julia Swayne Gordon,1033217.0,2
Julia Wentzel Olsen,1514779.0,1
Julia Worsley,1278498.0,1
Julian Barratt,98104.0,1
Julian Bleach,30086.0,2
Julian Fellowes,10747.0,1
Julian Firth,93848.0,1
Julian Glover,740.0,5
Julian Lewis Jones,109650.0,1
Julian Maroun,1535053.0,1
Julian Nest,1409656.0,1
Julian Rhind-Tutt,7031.0,3
Julian Richings,2320.0,1
Julian Rivett,56619.0,1
Julian Sands,6104.0,2
Julian Wadham,5473.0,1
Julie Austin,1774123.0,1
Julie Christie,1666.0,1
Julie Hesmondhalgh,543629.0,1
Julie Lunar Strom,104526.0,1
Julie Martin,3206879.0,1
Julie Michaels,63942.0,1
Julie Mullen,27336.0,1
Julie Newmar,15973.0,2
Julie Riley,2175240.0,1
Julie Samuel,1008355.0,1
Julie Stark,1278591.0,1
Julie Stevens,40963.0,1
Julie Stracener,1760472.0,1
Julie Strain,80116.0,1
Julie T. Wallace,28897.0,1
Julie White,24305.0,1
Julie-Marie Parmentier,59627.0,1
Julien Bukowski,1531879.0,1
Julien Tortora,240386.0,1
Juliet Alderice,1278584.0,1
Juliet Aubrey,18066.0,1
Juliet Stevenson,6238.0,2
Juliette Binoche,1137.0,1
Juliette Caton,135172.0,1
Juliette Compton,140515.0,1
Juliette Darko,2298844.0,1
Juliette Mayniel,24300.0,1
Julio Albadalejo,2917951.0,1
Julio Diaz,934088.0,1
Julio E. Martínez,1378123.0,1
Julio Lewis,1392708.0,1
Julio Martínez Piernavieja,2505651.0,1
Julio Peña,12742.0,3
Julián Ugarte,89774.0,1
Jun Fujikawa,134621.0,5
Jun Fujimaki,236200.0,1
Jun Hamamura,97629.0,1
Jun Hashimoto,1015727.0,1
Jun Jun Quintana,1304164.0,1
Jun Mikami,1481126.0,1
Jun Nayra,1519727.0,1
Jun Oba,2548148.0,1
Jun Soloni,1863319.0,1
Jun Takigawa,1809916.0,1
Jun Tatara,228547.0,1
Jun Tazaki,30470.0,1
Jun Ôtomo,1083306.0,1
Jun'ichirô Narita,1008469.0,2
Jun'ichirō Mukai,1167988.0,2
June Anderson,1386029.0,1
June Black,2526154.0,1
June Duprez,39800.0,1
June Ellis,229365.0,1
June Jocelyn,1014944.0,1
June Lewin,2928720.0,1
Jung Eun-chae,1142181.0,1
Jung Hae-kyun,1171951.0,1
Jung In-gyeom,2235946.0,1
Jung Jae-young,83682.0,1
Jung Ji-hoon,2097275.0,1
Jung Jin-young,96484.0,1
Jung Sung-mo,3089111.0,1
Jung Yi-jae,3208168.0,1
Junichi Naitou,1732059.0,1
Junichi Okada,119241.0,1
Junior Oliphant,964351.0,1
Junko Kano,554325.0,1
Junpei Natsuki,1201022.0,1
Junshi Shimada,1105409.0,1
Jurij Gentilini,2922178.0,1
Justin,1444181.0,1
Justin Brennan,2302501.0,1
Justin Christopher Vaughn,1438681.0,1
Justin Dray,1446014.0,1
Justin Edward Davis,1438302.0,1
Justin Edwards,206724.0,1
Justin M. Rice,1066172.0,1
Justin Timsit,2489108.0,1
Justine Miceli,1218007.0,1
Justine Midda,27410.0,1
Justine Waddell,42705.0,1
Justo González,1101331.0,1
Jyoti Dogra,964980.0,1
Jytte Kvinesdal,564610.0,1
János Koltai,1253428.0,1
János Papp,1095464.0,1
Jérémie Chaplain,2089002.0,1
Jérémie Renier,51325.0,1
Jérémy Ferrari,1184761.0,1
Jérôme Sauvion,2089008.0,1
Jóhannes Haukur Jóhannesson,238164.0,1
Jón Sigurbjörnsson,1181803.0,1
Jón Ólafsson,1113249.0,1
Józef Czerniawski,2241786.0,1
József Incze,2353195.0,1
József Madaras,70499.0,1
József Tálos,2547763.0,1
Jördis Triebel,73926.0,1
Jörgen Lantz,1486093.0,1
Jørgen Langhelle,47177.0,1
Júlíus Hjörleifsson,3034646.0,1
Jürgen Hartmann,1322958.0,1
Jürgen Prochnow,920.0,1
K. S. Ashwath,1270688.0,1
K.N. Singh,1034411.0,2
Kaare Kroppan,226184.0,1
Kabelo Murray,1606795.0,1
Kabir Bedi,10510.0,2
Kadé Seck,934307.0,1
Kai Maertens,1169009.0,1
Kai Schmidt,1196064.0,1
Kai Wulff,42146.0,1
Kailash Waghmare,3088225.0,1
Kailin See,89247.0,1
Kais Nashif,25087.0,1
Kaito Yosimura,2248065.0,1
Kaivalya Chheda,2089281.0,1
Kajol,55061.0,1
Kajō Onoe,1282069.0,1
Kakia Panagiotou,1259787.0,1
Kakuzo Iida,2097050.0,1
Kali Rocha,149665.0,1
Kalina Stefanova,141268.0,1
Kalyani Priyadarshan,1946295.0,1
Kamala Devi,117144.0,1
Kamatari Fujiwara,96552.0,2
Kamayuki Tsubono,1112075.0,1
Kan'emon Nakamura,118984.0,2
Kanae Kobayashi,134619.0,2
Kane Headley-Cummings,2237032.0,1
Kane Kosugi,65198.0,1
Kaneo Ikeda,1481128.0,1
Kang Gyu-Young,3050398.0,1
Kang Tae-young,1301249.0,1
Kani Kusruti,1399177.0,1
Kaniehtiio Horn,70787.0,1
Kaniha,1071556.0,1
Kanin Howell,179851.0,1
Kanji Koshiba,1092510.0,2
Kanji Ohara,1653265.0,1
Kanji Uehara,1909917.0,1
Kansai Eto,1050744.0,1
Kansas Moehring,1290997.0,1
Kanta Kisaragi,1479145.0,1
Kantarô Suga,227633.0,1
Kaoru Endô,1572085.0,1
Kaoru Yachigusa,108020.0,1
Kappei Matsumoto,552641.0,1
Karel Dobrý,231246.0,1
Karel Effa,227727.0,1
Karel Fiala,86377.0,1
Karel Gult,570399.0,1
Karel Hábl,1192453.0,1
Karel Polišenský,1547788.0,1
Karen David,79124.0,1
Karen Davitt,186943.0,1
Karen Davitt,1230263.0,1
Karen Elizabeth Austin,152411.0,1
Karen Goberman,1213610.0,1
Karen Grassle,160252.0,1
Karen Huie,1451088.0,1
Karen MacDonald,171550.0,1
Karen Matheson,1732890.0,1
Karen Morley,13354.0,1
Karen Westwood,1229905.0,1
Karen Yip Leng-Chi,1180977.0,1
Karim Doukkali,1392705.0,1
Karim Saleh,997632.0,2
Karim Zreika,1535067.0,1
Karin Rørbech,1439296.0,1
Karl 'Killer' Davis,1135034.0,1
Karl Baker,134838.0,1
Karl Fochler,6260.0,1
Karl Geary,27176.0,1
Karl Johnson,39186.0,3
Karl Malden,9857.0,1
Karl Menzel,2018539.0,1
Karl Swenson,12158.0,1
Karl Widh,3103526.0,1
Karl-Heinz Peters,50981.0,1
Karl-Heinz Teuber,48162.0,1
Karl-Heinz Windhorst,558652.0,1
Karlheinz Böhm,6251.0,1
Karmveer Choudhary,2037266.0,1
Karol Hagar,1403182.0,1
Karolina Szymczak,1392665.0,1
Karron Graves,1218004.0,1
Kasey Rogers,12505.0,1
Kasia Smutniak,120832.0,1
Kasumi Arimura,1039305.0,1
Katarina Volgyiova,3323088.0,1
Kate Beckinsale,3967.0,1
Kate Burdette,1052165.0,1
Kate Burton,20879.0,1
Kate Fleetwood,178630.0,2
Kate Hardie,20771.0,1
Kate Howard,1743484.0,1
Kate Hudson,11661.0,1
Kate Loustau,1756706.0,1
Kate Mara,51072.0,1
Kate Mulgrew,35317.0,1
Kate O'Flynn,65446.0,1
Kate Rutter,229605.0,1
Kate Steavenson-Payne,263259.0,1
Kate Tydman,1375332.0,1
Kate Winslet,204.0,1
Katerina Tana,1067830.0,1
Katharine Alexander,133227.0,1
Katharine Blake,88891.0,1
Katharine Hepburn,6598.0,4
Katharine Ross,9594.0,1
Katharine Schlesinger,1242044.0,1
Katherine DeMille,93226.0,2
Katherine Durio,3057739.0,1
Katherine Holme,2630559.0,1
Katherine Kath,67445.0,1
Katherine Schofield,135099.0,1
Katherine Wallach,164093.0,1
Katherine Waterston,77795.0,1
Kathleen Byron,99905.0,3
Kathleen Clifford,1581761.0,1
Kathleen Comegys,15669.0,1
Kathleen Harrison,96421.0,1
Kathleen Howard,20126.0,1
Kathryn Dowling,75194.0,1
Kathryn Givney,163340.0,1
Kathryn Sheldon,939991.0,1
Kathryn Wilder,1647690.0,1
Kathy Baker,1907.0,1
Kathy Burke,37759.0,1
Kathy Chow,130644.0,1
Kathy Shao-Lin Lee,117776.0,1
Katia Dandoulaki,26697.0,1
Katie Ellyson,2334188.0,1
Katie Hall,231677.0,1
Katie West,1503074.0,1
Katina Noble,2212343.0,1
Katrin Pollitt,553005.0,2
Katrina Kaif,81869.0,1
Katrina Nevin,2928719.0,1
Katrine Boorman,38402.0,1
Katsuhiko Kobayashi,128025.0,1
Katsuhiko Watabiki,1411892.0,1
Katsumi Kiba,1060298.0,1
Katsuo Nakamura,70121.0,1
Katsuta Daiyamondo,2548996.0,1
Katsutoshi Akiyama,1975377.0,1
Katsuya Ishimaru,1949899.0,1
Katy Louise Saunders,88082.0,1
Katy Monique Cuomo,1874607.0,1
Katy Poulter,1945376.0,1
Katy Secombe,1278532.0,1
Kau Jan-Hoi,1174455.0,1
Kauji Sokiyamo,1863314.0,1
Kawai Okada,1136510.0,1
Kay Bell,1917953.0,1
Kay Hammond,87858.0,1
Kay Kendall,142385.0,1
Kay Koury,1747661.0,1
Kay Linaker,56528.0,1
Kay Stewart,178336.0,1
Kay Walsh,67615.0,1
Kayla Fallon,1544737.0,1
Kayoko Shiraishi,551651.0,1
Kazimierz Opaliński,7115.0,1
Kazimierz Wichniarz,930881.0,1
Kazukimi Okuni,1092506.0,1
Kazuko Okada,1334744.0,1
Kazunaga Tsuji,579814.0,1
Kazuo Hasegawa,97207.0,2
Kazuo Imai,1481135.0,1
Kazuo Moriuchi,1909920.0,1
Kazuo Mortuchi,1863322.0,1
Kazuo Tokita,1595236.0,1
Kazuo Ôbayashi,1863323.0,3
Kazutoyo Mimasu,3264206.0,1
Kazuyo Yanaka,1863325.0,1
Keene Curtis,13027.0,1
Keerthy Suresh,1295762.0,1
Kei Satō,33730.0,2
Kei Yamamoto,123857.0,1
Keiji Sakakida,1478367.0,1
Keiko Enami,1529926.0,1
Keiko Fujita,1572098.0,1
Keiko Koyanagi,134349.0,1
Keiko Tsushima,20831.0,1
Keir Dullea,245.0,1
Keira Knightley,116.0,2
Keisha Castle-Hughes,15293.0,1
Keisuke Horibe,233523.0,1
Keith Carradine,30613.0,2
Keith Chegwin,601497.0,1
Keith Dunphy,1278499.0,2
Keith Hitchcock,348606.0,1
Keith Kraft,1429705.0,1
Keith Laurie,2979833.0,1
Keith McConnell,161989.0,1
Keith Michell,40159.0,3
Keith Noble,2929369.0,1
Keith Richards,120004.0,1
Keith Wardlow,1936699.0,1
Kellan Lutz,34502.0,1
Kelly Chen,72730.0,1
Kelly Craig,1089919.0,1
Kelly Griffin,1069698.0,1
Kelly Hu,11024.0,2
Kelly Hunter,192940.0,2
Kelly Macdonald,9015.0,1
Kelly Miracco,1229698.0,1
Kelly Reilly,17521.0,1
Kelly-Anne Gower,1278580.0,1
Kelsey Grammer,7090.0,1
Kelsey Scott,218667.0,1
Kelvin Harrison Jr.,1344361.0,1
Kem Dibbs,94031.0,1
Kembe Sorel,1606756.0,1
Ken Bones,91662.0,3
Ken Buckle,1389152.0,1
Ken Cheeseman,164004.0,1
Ken Clayton,3332472.0,1
Ken Curtis,30554.0,1
Ken Davitian,6734.0,1
Ken Duken,44651.0,1
Ken Gampu,59804.0,1
Ken Goodlet,212580.0,1
Ken Hicks,1359514.0,1
Ken Howard,18328.0,1
Ken Lambert,1271714.0,1
Ken Lo,70690.0,1
Ken Mitsuda,134321.0,2
Ken Ogata,95345.0,1
Ken Stott,25136.0,2
Ken Utsui,78496.0,2
Ken Watanabe,3899.0,1
Ken Yamamura,1155715.0,1
Kenichi Enomoto,134271.0,1
Kenichi Matsuyama,79037.0,1
Kenichi Takitoh,237323.0,1
Kenji Hayashi,2194066.0,1
Kenji Kusumoto,1682366.0,1
Kenji Miura,1599699.0,1
Kenji Sawada,79944.0,1
Kenji Yasunaga,1609729.0,1
Kenjiro Uemura,117838.0,2
Kenner G. Kemp,1130451.0,1
Kenneth Baker,1847239.0,1
Kenneth Branagh,11181.0,1
Kenneth Casey,1268489.0,1
Kenneth Collard,997569.0,1
Kenneth Colley,10734.0,1
Kenneth Connor,40962.0,1
Kenneth Cranham,26258.0,3
Kenneth Gibson,1307032.0,1
Kenneth Griffith,51879.0,1
Kenneth Hadley,162429.0,1
Kenneth Haigh,53817.0,3
Kenneth Hunter,951488.0,1
Kenneth Ives,143394.0,1
Kenneth MacDonald,103357.0,1
Kenneth Mars,9601.0,1
Kenneth McMillan,12521.0,1
Kenneth More,67676.0,1
Kenneth Ransom,936397.0,1
Kenneth W. Richardson,105586.0,1
Kenneth Williams,40941.0,1
Kenny Baker,130.0,1
Kenny Doughty,37760.0,1
Kent Hays,1444177.0,1
Kent Rogers,121040.0,1
Kenta Daibo,1593816.0,1
Kenzô Tanaka,552644.0,1
Kernan Cripps,1042201.0,1
Kerry Browne,1832931.0,1
Kerry Condon,62105.0,1
Kerry Ellis,223044.0,1
Kerry Fox,17258.0,1
Kerry Ingram,1159508.0,1
Kerry Jordan,1296245.0,1
Ketchup Eusebio,147542.0,1
Ketill Larsen,3270293.0,1
Kevin Blake,1014113.0,1
Kevin Brennan,186043.0,1
Kevin Conway,27116.0,1
Kevin Corey,2498768.0,1
Kevin Costner,1269.0,3
Kevin Dorman,91443.0,1
Kevin Doyle,1216101.0,1
Kevin Durand,79072.0,1
Kevin Eastman,19502.0,1
Kevin Flood,189385.0,1
Kevin Fry,156274.0,1
Kevin Griffiths,2237040.0,1
Kevin Huckstep,2579122.0,1
Kevin J. O'Connor,18916.0,1
Kevin Jarre,7781.0,1
Kevin Kelsall,1066472.0,1
Kevin Mains,1475233.0,1
Kevin McClarnon,91824.0,1
Kevin McCorkle,91658.0,1
Kevin McGahern,2710843.0,1
Kevin McKidd,9013.0,2
Kevin McNally,2449.0,2
Kevin Millington,1914827.0,1
Kevin Page,154878.0,1
Kevin R. Hershberger,1583115.0,1
Kevin Sorbo,51965.0,1
Kevin Tighe,17770.0,1
Kevin Whitney,1359509.0,1
Kevin Wiggins,1240490.0,1
Kevin Will,1219579.0,1
Kevonte Mcdonald,1438308.0,1
Kevork Malikyan,743.0,1
Khaled El Nabawy,230705.0,2
Kheiron,1333461.0,1
Khurram Tejrar,2037267.0,1
Kichijirô Ueda,7455.0,1
Kidlat Tahimik,931225.0,1
Kiefer Sutherland,2628.0,1
Kieran Hurley,1695960.0,1
Kieran Mulroney,53806.0,1
Kieran O'Brien,176.0,1
Kieron Moore,101678.0,1
Kiichi Nakai,76931.0,2
Kikue Mōri,1092519.0,3
Kikuko Hojo,1614862.0,1
Kikunojo Segawa,1591536.0,2
Kikunosuke Ichikawa,2466130.0,2
Killian Donnelly,231673.0,1
Kim Allan,1585961.0,1
Kim Burfield,32302.0,1
Kim Byung-chul,79577.0,1
Kim Charney,136180.0,1
Kim Gu-taek,564845.0,1
Kim Hak-sun,927755.0,1
Kim Hee-seon,70688.0,1
Kim Hyeon-tae,1135158.0,1
Kim Jansson,2741061.0,1
Kim Kang-il,1674539.0,1
Kim Mi-kyeong,587632.0,1
Kim Min-sik,2854670.0,1
Kim Moo-yul,84788.0,1
Kim Myung-gon,181332.0,1
Kim Myung-soo,1122779.0,1
Kim Nam-gil,110388.0,1
Kim Nam-jin,109645.0,1
Kim Pub-lae,1489972.0,1
Kim Rossi Stuart,66166.0,1
Kim Sang-won,2133339.0,1
Kim Seo-hyeon,2097079.0,1
Kim Seol-hyun,1374514.0,1
Kim Seung-ho,1297721.0,1
Kim Seung-woo,138508.0,1
Kim So-jin,1887382.0,1
Kim Sun-a,83221.0,1
Kim Sung-ryung,930417.0,1
Kim Tae-hun,552067.0,2
Kim Thomson,96699.0,1
Kim Won-hae,1278160.0,1
Kim Yoon-seok,75912.0,1
Kim Young-min,4259.0,1
Kimberley Nixon,124828.0,1
Kimbo Slice,78456.0,1
Kimisaburo Nakamura,3264193.0,1
Kin Ômae,1347861.0,1
Kin'ya Ichikawa,1963916.0,1
King Baggot,921738.0,1
King Mojave,1371322.0,1
Kiniko Shiratao,1029796.0,1
Kinji Nakamura,1269426.0,1
Kinnosuke Takamatsu,1194655.0,1
Kinshiro Matsumoto,1623079.0,1
Kinuyo Tanaka,24551.0,2
Kiri Paramore,75931.0,1
Kirill Pletnev,143665.0,1
Kirk Acevedo,55861.0,1
Kirk Baltz,3206.0,1
Kirk Douglas,2090.0,3
Kirk Fox,300990.0,2
Kirsten Dunst,205.0,1
Kirsti Eline Torhaug,64972.0,1
Kirsty Hoiles,1278488.0,1
Kirsty McKay,3367090.0,1
Kishori Shahane,1239762.0,1
Kit Harington,239019.0,1
Kit Young,2361755.0,1
Kitana Baker,140529.0,1
Kitty Arseni,1559735.0,1
Kitty Lossius,226189.0,1
Kiyoshi Itô,2071186.0,1
Kiyoshi Kagawa,1964088.0,1
Kiyoshi Kamoda,1481121.0,2
Kiyoshi Kasuga,1964133.0,1
Kiyoshi Nakano,552645.0,1
Kiyoshi Takikawa,1551760.0,1
Klaus Detlef Sierck,46342.0,1
Klaus Kinski,14277.0,1
